loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R)
2022-02-17 15:13:21.876 -0500,1645128801.251132,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,13.06946115434973,21.77391732405725,-9999,3270.716253416667,0.0055999755859375,0.0335235595703125,-1.004730224609375,3270.671533416667,-0.07845863055409912,0.005799824961315803,-0.03400421247372897,-0.001223543658852577,-0.003891884349286556,0.003477531485259533,0.0006579067558050156,0.00176798552274704,-0.005599796772003174,XArbitraryZVertical,-0.01687441809986353,0.003564033064106784,-0.03926268154755266,0.9990801626704471,0.005796439480036497,0.03399765864014626,-0.9994050860404968,0,0,0,-1,-1,3263.84077125,unknown,2,2022-02-17 15:13:15.000 -0500,666821600.0862025,0,4.719999,100.947,1,1
2022-02-17 15:13:21.991 -0500,1645128801.251132,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,13.06946115434973,21.77391732405725,-9999,3270.815632416667,0.004425048828125,0.03350830078125,-1.002822875976562,3270.770912416667,-0.07839486682670053,0.005710072393615317,-0.03405085999844309,-0.001411296427249908,0.005689436569809914,0.002995765767991543,0.0005492507480084896,0.001156788319349289,-0.003281533718109131,XArbitraryZVertical,-0.01689959460800353,0.003519572732771146,-0.0392301225541415,0.9990811766832923,0.005706731230020523,0.03404428064823151,-0.9994040131568909,0,0,0,-1,-1,3263.84077125,unknown,2,2022-02-17 15:13:15.000 -0500,666821600.0862025,0,4.719999,100.947,1,1
2022-02-17 15:13:22.075 -0500,1645128801.251132,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,13.06946115434973,21.77391732405725,-9999,3270.915011416667,0.0077362060546875,0.0343780517578125,-1.00433349609375,3270.870290416667,-0.07830128974746656,0.005599923230919242,-0.03390246225955895,0.001531496644020081,0.005754085257649422,0.001004519872367382,0.0002320599742233753,-0.0001292228698730469,-0.003993034362792969,XArbitraryZVertical,-0.01682778535704002,0.003460857501738366,-0.0391822861931407,0.9990845155707677,0.005596675910055637,0.03389596939086914,-0.9994096755981445,0,0,0,-1,-1,3263.84077125,unknown,2,2022-02-17 15:13:15.000 -0500,666821600.0862025,0,4.719999,100.947,1,1
2022-02-17 15:13:22.174 -0500,1645128801.251132,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,13.06946115434973,21.77391732405725,-9999,3271.014390416667,0.0070648193359375,0.034942626953125,-1.003158569335938,3270.969669416667,-0.07807827875529436,0.005696355726860869,-0.0338856379575171,-0.001043780241161585,0.01728091016411781,0.002811741083860397,-0.001283386722207069,8.595362305641174e-05,-0.002909660339355469,XArbitraryZVertical,-0.01681788251820449,0.00350682545094964,-0.03907167493970142,0.9990888691772197,0.005693054758012295,0.03387915343046188,-0.9994097352027893,0,0,0,-1,-1,3263.84077125,unknown,2,2022-02-17 15:13:15.000 -0500,666821600.0862025,0,4.719999,100.947,1,1
2022-02-17 15:13:22.274 -0500,1645128801.251132,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,13.06946115434973,21.77391732405725,-9999,3271.113768416667,0.0061187744140625,0.03472900390625,-1.004623413085938,3271.069048416667,-0.07818328375801702,0.005366979414968527,-0.03415045133758233,-0.0009524337947368622,-0.001198530197143555,-0.00299328425899148,0.001243109814822674,-0.0004381053149700165,-0.001604557037353516,XArbitraryZVertical,-0.01695642960669105,0.003348339104695562,-0.03912163108878674,0.9990849938108783,0.005363824311643839,0.03414381295442581,-0.9994025230407715,0,0,0,-1,-1,3263.84077125,unknown,2,2022-02-17 15:13:15.000 -0500,666821600.0862025,0,4.719999,100.947,1,1
2022-02-17 15:13:22.373 -0500,1645128801.251132,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,13.06946115434973,21.77391732405725,-9999,3271.213147416667,0.008056640625,0.034210205078125,-1.002334594726562,3271.168427416667,-0.07839216899025611,0.005334559616323504,-0.03419367305089648,-6.533460691571236e-05,0.0008662845939397812,0.001194536685943604,0.001489141024649143,-0.0002829357981681824,-0.006000399589538574,XArbitraryZVertical,-0.01697830480759498,0.003334760259850148,-0.03922574169730847,0.9990806999629551,0.005331416148692369,0.03418701142072678,-0.9994012117385864,0,0,0,-1,-1,3263.84077125,unknown,2,2022-02-17 15:13:15.000 -0500,666821600.0862025,0,4.719999,100.947,1,1
2022-02-17 15:13:22.476 -0500,1645128801.251132,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,13.06946115434973,21.77391732405725,-9999,3271.312526416667,0.0065155029296875,0.035888671875,-1.00177001953125,3271.267805416667,-0.07862950036547356,0.005893515564422555,-0.03419640539147718,0.0006758230738341808,0.01286319456994534,0.002609606832265854,0.0007626749575138092,0.0003551989793777466,-0.004233598709106445,XArbitraryZVertical,-0.01696827749223631,0.003616048171855529,-0.03934904482912998,0.9990750347939462,0.005890036001801491,0.03418974205851555,-0.9993979930877686,0,0,0,-1,-1,3263.84077125,unknown,2,2022-02-17 15:13:15.000 -0500,666821600.0862025,0,4.719999,100.947,1,1
2022-02-17 15:13:22.572 -0500,1645128802.25112,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,13.60641069138455,22.32197400143411,-9999,3271.411904416667,0.0062713623046875,0.0349884033203125,-1.004531860351562,3271.367184416667,-0.07844599557109179,0.006078986162545071,-0.0342459658273389,0.0002782130613923073,-0.004285134375095367,0.001965787727385759,-7.880153134465218e-05,0.0005040355026721954,-0.002695262432098389,XArbitraryZVertical,-0.01698972566938569,0.003708111247544945,-0.03925900830349404,0.9990778978446743,0.006075384560972452,0.0342392735183239,-0.9993951916694641,0,0,0,-1,-1,3263.84077125,unknown,2,2022-02-17 15:13:15.000 -0500,666821600.0862025,0,4.719999,100.947,1,1
2022-02-17 15:13:22.671 -0500,1645128802.25112,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,13.60641069138455,22.32197400143411,-9999,3271.5112835,0.0067901611328125,0.03466796875,-1.003662109375,3271.466563416667,-0.07833684343165591,0.006027164875138069,-0.03420421745332456,0.001120837405323982,-0.0002417564392089844,-0.0008346592076122761,0.001254717819392681,0.00187326967716217,-0.003090262413024902,XArbitraryZVertical,-0.01697009028329741,0.003680481467163307,-0.03920399700462498,0.9990804024549403,0.006023603025823832,0.03419755026698112,-0.9993969202041626,0,0,0,-1,-1,3271.472998416667,stationary,0,2022-02-17 15:13:22.632 -0500,666821602.6318674,0,4.709999,100.9469,1,1
2022-02-17 15:13:22.771 -0500,1645128802.25112,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,13.60641069138455,22.32197400143411,-9999,3271.6106625,0.006256103515625,0.0337982177734375,-1.00439453125,3271.5659425,-0.0782569107459352,0.006472022257910036,-0.03408498037319524,-0.0007822574116289616,-0.003158284351229668,0.001635556109249592,0.0003828564658761024,0.00179407000541687,-0.004141807556152344,XArbitraryZVertical,-0.01690196100755992,0.003899698844918155,-0.03916768652648774,0.9990821913936143,0.006468217819929123,0.03407838195562363,-0.9993982315063477,0,0,0,-1,-1,3271.472998416667,stationary,0,2022-02-17 15:13:22.632 -0500,666821602.6318674,0,4.709999,100.9469,1,1
2022-02-17 15:13:22.870 -0500,1645128802.25112,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,13.60641069138455,22.32197400143411,-9999,3271.7100415,0.0068359375,0.0337677001953125,-1.005523681640625,3271.6653205,-0.07841431187194862,0.006301487468087096,-0.03420525725116674,-0.001233663409948349,-0.006662104278802872,-0.002937757177278399,6.503425538539886e-05,0.000575236976146698,-0.0006963610649108887,XArbitraryZVertical,-0.0169650841432392,0.003818193959024918,-0.0392450235186199,0.9990783749929643,0.006297759711742401,0.0341985858976841,-0.9993951916694641,0,0,0,-1,-1,3271.472998416667,stationary,0,2022-02-17 15:13:22.632 -0500,666821602.6318674,0,4.709999,100.9469,1,1
2022-02-17 15:13:22.974 -0500,1645128802.25112,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,13.60641069138455,22.32197400143411,-9999,3271.8094205,0.00799560546875,0.03515625,-1.004043579101562,3271.7646995,-0.0783799895707228,0.006218091346522635,-0.03411028275639706,0.006197088398039341,0.005284236744046211,0.002110264264047146,0.0006061233580112457,-0.0007336549460887909,-0.003652811050415039,XArbitraryZVertical,-0.0169193422784428,0.003774385608361856,-0.03922705649437091,0.9990799846932135,0.006214434280991554,0.03410366922616959,-0.9993990063667297,0,0,0,-1,-1,3271.472998416667,stationary,0,2022-02-17 15:13:22.632 -0500,666821602.6318674,0,4.709999,100.9469,1,1
2022-02-17 15:13:23.069 -0500,1645128802.25112,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,13.60641069138455,22.32197400143411,-9999,3271.9087985,0.008331298828125,0.033477783203125,-1.0020751953125,3271.8640785,-0.07861719837685086,0.005849622788530722,-0.03445312314905846,-0.003467523027211428,-0.01362367440015078,0.004069019109010696,0.002729200292378664,-0.0003438703715801239,-0.003998041152954102,XArbitraryZVertical,-0.01709740389470006,0.00359905487671566,-0.03934281612155703,0.9990731276437399,0.005846118088811636,0.03444630652666092,-0.9993894696235657,0,0,0,-1,-1,3271.472998416667,stationary,0,2022-02-17 15:13:22.632 -0500,666821602.6318674,0,4.709999,100.9469,1,1
2022-02-17 15:13:23.168 -0500,1645128802.25112,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,13.60641069138455,22.32197400143411,-9999,3272.0081775,0.0087432861328125,0.034454345703125,-1.003692626953125,3271.9634575,-0.07831790354987461,0.007015901226512552,-0.03414266361985186,0.004268161021173,-0.001420305110514164,0.002147148828953505,0.001075282227247953,0.0006835684180259705,-0.005154550075531006,XArbitraryZVertical,-0.01691999835356198,0.004173031284268893,-0.03920283445122563,0.999079329621995,0.007011754903942347,0.03413603082299232,-0.9993926286697388,0,0,0,-1,-1,3271.472998416667,stationary,0,2022-02-17 15:13:22.632 -0500,666821602.6318674,0,4.709999,100.9469,1,1
2022-02-17 15:13:23.268 -0500,1645128802.25112,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,13.60641069138455,22.32197400143411,-9999,3272.1075565,0.0047454833984375,0.0346221923828125,-1.00030517578125,3272.0628365,-0.07809492529784036,0.006649577960440287,-0.03404973402581504,0.003227131441235542,-0.001602232456207275,0.004537469241768122,0.002875688020139933,1.350417733192444e-05,-0.003821372985839844,XArbitraryZVertical,-0.01688119989963967,0.003986339755000313,-0.03908822237922549,0.9990852926065418,0.00664567481726408,0.03404315561056137,-0.9993982911109924,0,0,0,-1,-1,3271.472998416667,stationary,0,2022-02-17 15:13:22.632 -0500,666821602.6318674,0,4.709999,100.9469,1,1
2022-02-17 15:13:23.367 -0500,1645128802.25112,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,13.60641069138455,22.32197400143411,-9999,3272.2069355,0.00592041015625,0.0326690673828125,-1.005218505859375,3272.1622145,-0.07822308350292553,0.005635582234595596,-0.03416773969320981,-0.003570054192095995,-0.01092952117323875,0.001997746061533689,0.001020447351038456,-0.0008673705160617828,-0.003178298473358154,XArbitraryZVertical,-0.01695974210581034,0.003483192379746035,-0.03914380764928578,0.9990836224241668,0.005632263142615557,0.03416109085083008,-0.9994004964828491,0,0,0,-1,-1,3271.472998416667,stationary,0,2022-02-17 15:13:22.632 -0500,666821602.6318674,0,4.709999,100.9469,1,1
2022-02-17 15:13:23.474 -0500,1645128802.25112,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,13.60641069138455,22.32197400143411,-9999,3272.3063145,0.0059814453125,0.0337371826171875,-1.003448486328125,3272.2615935,-0.0781802842852774,0.005929188130106246,-0.03395306311036445,0.0007123085670173168,-0.001413779333233833,-0.001418823609128594,0.0006964569911360741,-1.195073127746582e-05,-0.004011929035186768,XArbitraryZVertical,-0.01684683282996791,0.003625309221726885,-0.03912467080085628,0.999085768578803,0.005925735924392939,0.03394654020667076,-0.999406099319458,0,0,0,-1,-1,3271.472998416667,stationary,0,2022-02-17 15:13:22.632 -0500,666821602.6318674,0,4.709999,100.9469,1,1
2022-02-17 15:13:23.566 -0500,1645128803.25211,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,18.55396517687151,29.53601829938637,-9999,3272.4056935,0.0096588134765625,0.0341644287109375,-1.004150390625,3272.3609725,-0.07810556959761873,0.006576728533911378,-0.0338435682027235,0.001635093707591295,-0.0002955179661512375,-0.0005287951789796352,0.002994224429130554,-0.0004823543131351471,-0.005522847175598145,XArbitraryZVertical,-0.01677961398642867,0.003946020068120283,-0.03909265552135433,0.9990869613856244,0.006572915241122246,0.03383710607886314,-0.9994057416915894,0,0,0,-1,-1,3271.472998416667,stationary,0,2022-02-17 15:13:22.632 -0500,666821602.6318674,0,4.709999,100.9469,1,1
2022-02-17 15:13:23.665 -0500,1645128803.25211,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,18.55396517687151,29.53601829938637,-9999,3272.50507175,0.005279541015625,0.032867431640625,-1.00164794921875,3272.4603515,-0.07801851159665843,0.007177156098412949,-0.03370919201373788,0.002153078559786081,-0.000641663558781147,0.002281638793647289,0.00192109914496541,0.0008116103708744049,-0.003660857677459717,XArbitraryZVertical,-0.01670093482483388,0.00424261382300648,-0.03905400551896888,0.9990885715651593,0.007173017133027315,0.03370280936360359,-0.9994061589241028,0,0,0,-1,-1,3271.472998416667,stationary,0,2022-02-17 15:13:22.632 -0500,666821602.6318674,0,4.709999,100.9469,1,1
2022-02-17 15:13:23.764 -0500,1645128803.25211,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,18.55396517687151,29.53601829938637,-9999,3272.60445075,0.009124755859375,0.0331878662109375,-1.00482177734375,3272.55973075,-0.07789504107124073,0.007385340393894367,-0.03350964789746109,0.0002350700087845325,0.002142906188964844,0.00250920606777072,0.001072120852768421,0.0008737184107303619,-0.004266023635864258,XArbitraryZVertical,-0.01659745522252934,0.004341701886864642,-0.03899376014499558,0.9990922683578487,0.007381127215921879,0.03350337594747543,-0.9994113445281982,0,0,0,-1,-1,3271.472998416667,stationary,0,2022-02-17 15:13:22.632 -0500,666821602.6318674,0,4.709999,100.9469,1,1
2022-02-17 15:13:23.864 -0500,1645128803.25211,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,18.55396517687151,29.53601829938637,-9999,3272.70382975,0.0084075927734375,0.03436279296875,-1.002166748046875,3272.65910975,-0.07774713176828327,0.007282447280031438,-0.03347378483395601,-0.001727413851767778,0.003028737381100655,0.002072181552648544,0.00140382582321763,-6.700307130813599e-05,-0.005912065505981445,XArbitraryZVertical,-0.01658186421400791,0.004288379090956404,-0.03891896758439591,0.9990956078738178,0.007278303150087595,0.03346753492951393,-0.9994133114814758,0,0,0,-1,-1,3271.472998416667,stationary,0,2022-02-17 15:13:22.632 -0500,666821602.6318674,0,4.709999,100.9469,1,1
2022-02-17 15:13:23.974 -0500,1645128803.25211,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,18.55396517687151,29.53601829938637,-9999,3272.80320875,0.0061187744140625,0.0350189208984375,-1.004745483398438,3272.75848875,-0.07807447998346986,0.006620023702346666,-0.03360018223229004,-0.005595921073108912,-0.01442065834999084,-0.0008438467048108578,0.002081149257719517,0.001164700835943222,-0.004401028156280518,XArbitraryZVertical,-0.01665724527106556,0.003962644699835717,-0.03907716207772217,0.9990896438839636,0.006616238970309496,0.03359385952353477,-0.9994136691093445,0,0,0,-1,-1,3271.472998416667,stationary,0,2022-02-17 15:13:22.632 -0500,666821602.6318674,0,4.709999,100.9469,1,1
2022-02-17 15:13:24.063 -0500,1645128803.25211,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,18.55396517687151,29.53601829938637,-9999,3272.90258775,0.0074310302734375,0.0348968505859375,-1.004608154296875,3272.85786675,-0.07823731374309903,0.005577996493711708,-0.03402396377033457,-0.003269384149461985,-0.006236697547137737,-0.003409269964322448,0.0007270192727446556,-0.0004185028374195099,-0.00416487455368042,XArbitraryZVertical,-0.01688902188997499,0.003451738875438027,-0.03915027478560806,0.9990846951269186,0.005574739072471857,0.03401739895343781,-0.9994056820869446,0,0,0,-1,-1,3271.472998416667,stationary,0,2022-02-17 15:13:22.632 -0500,666821602.6318674,0,4.709999,100.9469,1,1
2022-02-17 15:13:24.162 -0500,1645128803.25211,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,18.55396517687151,29.53601829938637,-9999,3273.00196675,0.0076751708984375,0.0340118408203125,-1.003829956054688,3272.95724575,-0.07810086427497541,0.005316812033983568,-0.03386274174056091,0.004092126153409481,0.006755664944648743,0.002724256366491318,0.0002708565443754196,-0.0001047849655151367,-0.00508880615234375,XArbitraryZVertical,-0.01681382246001453,0.003316970353825516,-0.03907974401680364,0.9990892266044727,0.005313738714903593,0.03385626897215843,-0.9994125962257385,0,0,0,-1,-1,3271.472998416667,stationary,0,2022-02-17 15:13:22.632 -0500,666821602.6318674,0,4.709999,100.9469,1,1
2022-02-17 15:13:24.261 -0500,1645128803.25211,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,18.55396517687151,29.53601829938637,-9999,3273.10134575,0.00604248046875,0.033660888671875,-1.002090454101562,3273.05662475,-0.07791338906154238,0.005996522777009385,-0.03361303508918454,0.003256159834563732,0.002161713317036629,0.001267240848392248,-1.177564263343811e-05,0.0001600384712219238,-0.002352893352508545,XArbitraryZVertical,-0.01667614319781681,0.003650085750487263,-0.03899151416416725,0.9990937584933056,0.005993099417537451,0.03360670432448387,-0.9994171857833862,0,0,0,-1,-1,3271.472998416667,stationary,0,2022-02-17 15:13:22.632 -0500,666821602.6318674,0,4.709999,100.9469,1,1
2022-02-17 15:13:24.361 -0500,1645128803.25211,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,18.55396517687151,29.53601829938637,-9999,3273.20072475,0.0054168701171875,0.0344390869140625,-1.002151489257812,3273.15600375,-0.07785643834197678,0.005831735303702219,-0.03364162437300251,0.002349886111915112,-0.0006305435672402382,0.002208667807281017,-6.070174276828766e-05,-0.0001279339194297791,-0.003161609172821045,XArbitraryZVertical,-0.01669373771927202,0.003567846846772295,-0.0389617193588687,0.9990950108557642,0.0058284024707973,0.03363527730107307,-0.9994171857833862,0,0,0,-1,-1,3271.472998416667,stationary,0,2022-02-17 15:13:22.632 -0500,666821602.6318674,0,4.709999,100.9469,1,1
2022-02-17 15:13:24.460 -0500,1645128803.25211,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,18.55396517687151,29.53601829938637,-9999,3273.30010275,0.00396728515625,0.0357666015625,-1.00323486328125,3273.25538275,-0.07761700139004651,0.005757020242056946,-0.0336984974974295,-0.00096894521266222,0.01046275347471237,0.003333719912916422,0.001143130008131266,-0.0002763345837593079,-0.003666579723358154,XArbitraryZVertical,-0.01672402705663279,0.003529626216439907,-0.03884154905242903,0.9990993050815635,0.005753720179200172,0.0336921215057373,-0.9994156956672668,0,0,0,-1,-1,3271.472998416667,stationary,0,2022-02-17 15:13:22.632 -0500,666821602.6318674,0,4.709999,100.9469,1,1
2022-02-17 15:13:24.560 -0500,1645128804.252097,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,10.11576739953755,15.69356646000804,-9999,3273.39948175,0.0064239501953125,0.0352630615234375,-1.0020751953125,3273.35476175,-0.07725233614997853,0.00560364084696411,-0.03373996665583626,-0.001607571262866259,-0.008527882397174835,0.001870979554951191,0.00122013408690691,0.0009944811463356018,-0.003728151321411133,XArbitraryZVertical,-0.01674835125282363,0.003450755284841551,-0.03865814201705496,0.9991062829202541,0.005600422155112028,0.03373356536030769,-0.9994151592254639,0,0,0,-1,-1,3271.472998416667,stationary,0,2022-02-17 15:13:22.632 -0500,666821602.6318674,0,4.709999,100.9469,1,1
2022-02-17 15:13:24.659 -0500,1645128804.252097,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,10.11576739953755,15.69356646000804,-9999,3273.498861,0.0067901611328125,0.0337677001953125,-1.003753662109375,3273.45414075,-0.07719319397786724,0.005454584513577692,-0.03373308662576895,-0.001327939331531525,0.00841195322573185,0.0005796127952635288,0.0008350443094968796,0.0001010894775390625,-0.004795253276824951,XArbitraryZVertical,-0.01674789658200679,0.003375666207641542,-0.03862734510607566,0.9991076545064987,0.005451454315334558,0.03372668847441673,-0.9994162321090698,0,0,0,-1,-1,3271.472998416667,stationary,0,2022-02-17 15:13:22.632 -0500,666821602.6318674,0,4.709999,100.9469,1,1
2022-02-17 15:13:24.758 -0500,1645128804.252097,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,10.11576739953755,15.69356646000804,-9999,3273.59824,0.006011962890625,0.036163330078125,-1.003341674804688,3273.553519,-0.07721310457976419,0.005610815053657775,-0.03370964044425571,0.003143774345517159,0.01702751219272614,0.00133688235655427,0.0006483830511569977,-0.001126699149608612,-0.004551172256469727,XArbitraryZVertical,-0.01673313152007706,0.003453426434977138,-0.03863857308417771,0.9991072370241709,0.00560759799554944,0.03370325639843941,-0.999416172504425,0,0,0,-1,-1,3271.472998416667,stationary,0,2022-02-17 15:13:22.632 -0500,666821602.6318674,0,4.709999,100.9469,1,1
2022-02-17 15:13:24.858 -0500,1645128804.252097,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,10.11576739953755,15.69356646000804,-9999,3273.697619,0.007110595703125,0.0336761474609375,-1.0030517578125,3273.652898,-0.07709765992466278,0.006369127484718681,-0.03359967539764147,-0.004145297687500715,-0.0003687217831611633,-0.0009377235546708107,-0.002352550625801086,0.002385914325714111,-0.001286625862121582,XArbitraryZVertical,-0.01666376754607712,0.003829163025645107,-0.03858710432426084,0.9991090263158118,0.006365489680320024,0.03359335288405418,-0.9994153380393982,0,0,0,-1,-1,3271.472998416667,stationary,0,2022-02-17 15:13:22.632 -0500,666821602.6318674,0,4.709999,100.9469,1,1
2022-02-17 15:13:24.958 -0500,1645128804.252097,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,10.11576739953755,15.69356646000804,-9999,3273.796998,0.005462646484375,0.0359649658203125,-1.00384521484375,3273.752277,-0.07685264639905059,0.006451500540158055,-0.03369805974706086,-0.004366872366517782,0.003263829275965691,0.00306873582303524,-0.00266373623162508,0.0009448118507862091,-0.002450108528137207,XArbitraryZVertical,-0.01671180053854298,0.003870158300576562,-0.03846551835957621,0.9991127841475852,0.006447792984545231,0.03369168192148209,-0.9994114637374878,0,0,0,-1,-1,3271.472998416667,stationary,0,2022-02-17 15:13:22.632 -0500,666821602.6318674,0,4.709999,100.9469,1,1
2022-02-17 15:13:25.058 -0500,1645128804.252097,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,10.11576739953755,15.69356646000804,-9999,3273.896376,0.007904052734375,0.034088134765625,-1.00384521484375,3273.851656,-0.07677589610548337,0.005852867366114089,-0.03387779129822755,0.001927242614328861,0.0007502045482397079,0.00219442043453455,9.776558727025986e-06,0.0009482912719249725,-0.003169655799865723,XArbitraryZVertical,-0.01681323749938506,0.003573909603597114,-0.03842237966801384,0.9991137984077836,0.005849475506693125,0.03387131169438362,-0.9994090795516968,0,0,0,-1,-1,3271.472998416667,stationary,0,2022-02-17 15:13:22.632 -0500,666821602.6318674,0,4.709999,100.9469,1,1
2022-02-17 15:13:25.156 -0500,1645128804.252097,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,10.11576739953755,15.69356646000804,-9999,3273.995755,0.00439453125,0.0342864990234375,-1.003890991210938,3273.951035,-0.07694199196268565,0.006061841390362639,-0.03395924959068191,-0.002402258571237326,-0.007091407664120197,-0.0001776572316884995,0.001662514638155699,0.0007600635290145874,-0.005508244037628174,XArbitraryZVertical,-0.01684961069828403,0.003681264249584903,-0.03850720811654049,0.999109505008771,0.006058309227228165,0.03395272418856621,-0.9994050860404968,0,0,0,-1,-1,3271.472998416667,stationary,0,2022-02-17 15:13:22.632 -0500,666821602.6318674,0,4.709999,100.9469,1,1
2022-02-17 15:13:25.255 -0500,1645128804.252097,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,10.11576739953755,15.69356646000804,-9999,3274.095134,0.0069122314453125,0.033721923828125,-1.004318237304688,3274.050413,-0.07701604271809762,0.005944723532081289,-0.03391410783537895,0.001380229368805885,0.01563327945768833,-0.004953237716108561,0.0003910046070814133,0.00210217759013176,-0.003568172454833984,XArbitraryZVertical,-0.01682917878674067,0.003622513184651173,-0.03854315718049435,0.9991087889356253,0.005941270384937525,0.03390760719776154,-0.9994072914123535,0,0,0,-1,-1,3271.472998416667,stationary,0,2022-02-17 15:13:22.632 -0500,666821605.176044,0,4.699999,100.9469,1,1
2022-02-17 15:13:25.355 -0500,1645128804.252097,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,10.11576739953755,15.69356646000804,-9999,3274.194512,0.0066680908203125,0.034454345703125,-1.005462646484375,3274.149792,-0.07726645283224787,0.006388882284177272,-0.03396553129619016,0.00125452782958746,-0.0005189254879951477,0.0006476561538875103,0.0007405783981084824,0.0008911155164241791,-0.004717051982879639,XArbitraryZVertical,-0.01684582767022994,0.003847492530368264,-0.03867205571615864,0.9991025872070769,0.006385154090821743,0.03395900130271912,-0.9994028210639954,0,0,0,-1,-1,3271.472998416667,stationary,0,2022-02-17 15:13:22.632 -0500,666821605.176044,0,4.699999,100.9469,1,1
2022-02-17 15:13:25.454 -0500,1645128804.252097,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,10.11576739953755,15.69356646000804,-9999,3274.293891,0.0092315673828125,0.0348663330078125,-1.004287719726562,3274.249171,-0.07750696073367482,0.007170008366591245,-0.03405310800894837,-0.003284563776105642,0.01304019428789616,0.0001484467647969723,0.0004329653456807137,-0.0002950429916381836,-0.001810908317565918,XArbitraryZVertical,-0.01687396158191791,0.004241422208004476,-0.03879890524563835,0.9990956106859142,0.007165790069848299,0.03404652699828148,-0.9993945360183716,0,0,0,-1,-1,3271.472998416667,stationary,0,2022-02-17 15:13:22.632 -0500,666821605.176044,0,4.699999,100.9469,1,1
2022-02-17 15:13:25.554 -0500,1645128805.252085,34.01184139960906,-80.9843726955574,100.3665,0,169.244047742686,10.27267465281122,15.72158734538542,-9999,3274.39327,0.011016845703125,0.0339202880859375,-1.005996704101562,3274.348549,-0.07767062759943646,0.008135520363107418,-0.03411729898514649,0.003394111525267363,0.002673439681529999,0.002081102691590786,0.0003835856914520264,0.0009988322854042053,-0.00420081615447998,XArbitraryZVertical,-0.01688690918228445,0.004726364103337743,-0.03888891535586208,0.999089707871923,0.008130696602165699,0.03411068022251129,-0.9993849992752075,0,0,0,-1,-1,3271.472998416667,stationary,0,2022-02-17 15:13:22.632 -0500,666821605.176044,0,4.699999,100.9469,1,1
